year,month,temp_anomaly_C,region,co2_ppm,ch4_ppb,n2o_ppb,solar_W_m2,land_use_Gt,date
1979,1,0.08,Global,336.56,,,1361.0275,,1979-01-01
1979,1,-0.05,NH,336.56,,,1361.0275,,1979-01-01
1979,1,0.22,SH,336.56,,,1361.0275,,1979-01-01
1979,2,-0.1,Global,337.29,,,1360.9754,,1979-02-01
1979,2,-0.35000000000000003,NH,337.29,,,1360.9754,,1979-02-01
1979,2,0.16,SH,337.29,,,1360.9754,,1979-02-01
1979,3,0.19,Global,337.88,,,1361.0528,,1979-03-01
1979,3,0.18,NH,337.88,,,1361.0528,,1979-03-01
1979,3,0.2,SH,337.88,,,1361.0528,,1979-03-01
1979,4,0.15,Global,338.32,,,1361.0045,,1979-04-01
1979,4,-0.17,NH,338.32,,,1361.0045,,1979-04-01
1979,4,0.47000000000000003,SH,338.32,,,1361.0045,,1979-04-01
1979,5,0.03,Global,338.26,,,1361.0646,,1979-05-01
1979,5,0.01,NH,338.26,,,1361.0646,,1979-05-01
1979,5,0.06,SH,338.26,,,1361.0646,,1979-05-01
1979,6,0.14,Global,337.39,,,1361.1339,,1979-06-01
1979,6,0.08,NH,337.39,,,1361.1339,,1979-06-01
1979,6,0.2,SH,337.39,,,1361.1339,,1979-06-01
1979,7,0.04,Global,335.57,,,1361.0612,,1979-07-01
1979,7,0.05,NH,335.57,,,1361.0612,,1979-07-01
1979,7,0.03,SH,335.57,,,1361.0612,,1979-07-01
1979,8,0.16,Global,334.37,,,1361.1856,,1979-08-01
1979,8,0.04,NH,334.37,,,1361.1856,,1979-08-01
1979,8,0.29,SH,334.37,,,1361.1856,,1979-08-01
1979,9,0.25,Global,335.02,,,1361.1848,,1979-09-01
1979,9,0.19,NH,335.02,,,1361.1848,,1979-09-01
1979,9,0.31,SH,335.02,,,1361.1848,,1979-09-01
1979,10,0.26,Global,336.36,,,1361.2353,,1979-10-01
1979,10,0.23,NH,336.36,,,1361.2353,,1979-10-01
1979,10,0.29,SH,336.36,,,1361.2353,,1979-10-01
1979,11,0.28,Global,337.36,,,1361.2403,,1979-11-01
1979,11,0.24,NH,337.36,,,1361.2403,,1979-11-01
1979,11,0.32,SH,337.36,,,1361.2403,,1979-11-01
1979,12,0.47000000000000003,Global,337.89,,,1361.3182,,1979-12-01
1979,12,0.54,NH,337.89,,,1361.3182,,1979-12-01
1979,12,0.41000000000000003,SH,337.89,,,1361.3182,,1979-12-01
1980,1,0.29,Global,338.57,,,1361.2766,,1980-01-01
1980,1,0.21,NH,338.57,,,1361.2766,,1980-01-01
1980,1,0.38,SH,338.57,,,1361.2766,,1980-01-01
1980,2,0.39,Global,339.26,,,1361.2686,,1980-02-01
1980,2,0.41000000000000003,NH,339.26,,,1361.2686,,1980-02-01
1980,2,0.38,SH,339.26,,,1361.2686,,1980-02-01
1980,3,0.29,Global,339.6,,,1361.3152,,1980-03-01
1980,3,0.07,NH,339.6,,,1361.3152,,1980-03-01
1980,3,0.52,SH,339.6,,,1361.3152,,1980-03-01
1980,4,0.3,Global,340.0,,,1361.3546,,1980-04-01
1980,4,0.15,NH,340.0,,,1361.3546,,1980-04-01
1980,4,0.45,SH,340.0,,,1361.3546,,1980-04-01
1980,5,0.35000000000000003,Global,340.44,,,1361.3475,,1980-05-01
1980,5,0.26,NH,340.44,,,1361.3475,,1980-05-01
1980,5,0.44,SH,340.44,,,1361.3475,,1980-05-01
1980,6,0.2,Global,339.99,,,1361.3639,,1980-06-01
1980,6,0.19,NH,339.99,,,1361.3639,,1980-06-01
1980,6,0.22,SH,339.99,,,1361.3639,,1980-06-01
1980,7,0.22,Global,338.44,,,1361.3428,,1980-07-01
1980,7,0.13,NH,338.44,,,1361.3428,,1980-07-01
1980,7,0.3,SH,338.44,,,1361.3428,,1980-07-01
1980,8,0.18,Global,337.22,,,1361.3599,,1980-08-01
1980,8,0.09,NH,337.22,,,1361.3599,,1980-08-01
1980,8,0.27,SH,337.22,,,1361.3599,,1980-08-01
1980,9,0.2,Global,337.05,,,1361.3372,,1980-09-01
1980,9,0.1,NH,337.05,,,1361.3372,,1980-09-01
1980,9,0.3,SH,337.05,,,1361.3372,,1980-09-01
1980,10,0.13,Global,337.82,,,1361.5081,,1980-10-01
1980,10,0.11,NH,337.82,,,1361.5081,,1980-10-01
1980,10,0.15,SH,337.82,,,1361.5081,,1980-10-01
1980,11,0.29,Global,338.93,,,1361.3708,,1980-11-01
1980,11,0.2,NH,338.93,,,1361.3708,,1980-11-01
1980,11,0.38,SH,338.93,,,1361.3708,,1980-11-01
1980,12,0.21,Global,339.64,,,1361.4098,,1980-12-01
1980,12,0.09,NH,339.64,,,1361.4098,,1980-12-01
1980,12,0.34,SH,339.64,,,1361.4098,,1980-12-01
1981,1,0.53,Global,340.18,,,1361.4189,,1981-01-01
1981,1,0.8,NH,340.18,,,1361.4189,,1981-01-01
1981,1,0.25,SH,340.18,,,1361.4189,,1981-01-01
1981,2,0.42,Global,340.75,,,1361.5089,,1981-02-01
1981,2,0.62,NH,340.75,,,1361.5089,,1981-02-01
1981,2,0.21,SH,340.75,,,1361.5089,,1981-02-01
1981,3,0.48,Global,341.38,,,1361.4578,,1981-03-01
1981,3,0.67,NH,341.38,,,1361.4578,,1981-03-01
1981,3,0.28,SH,341.38,,,1361.4578,,1981-03-01
1981,4,0.32,Global,341.68,,,1361.5421,,1981-04-01
1981,4,0.39,NH,341.68,,,1361.5421,,1981-04-01
1981,4,0.25,SH,341.68,,,1361.5421,,1981-04-01
1981,5,0.24,Global,341.43,,,1361.4522,,1981-05-01
1981,5,0.18,NH,341.43,,,1361.4522,,1981-05-01
1981,5,0.3,SH,341.43,,,1361.4522,,1981-05-01
1981,6,0.29,Global,340.63,,,1361.5049,,1981-06-01
1981,6,0.28,NH,340.63,,,1361.5049,,1981-06-01
1981,6,0.3,SH,340.63,,,1361.5049,,1981-06-01
1981,7,0.32,Global,339.23,,,1361.4531,,1981-07-01
1981,7,0.09,NH,339.23,,,1361.4531,,1981-07-01
1981,7,0.54,SH,339.23,,,1361.4531,,1981-07-01
1981,8,0.35000000000000003,Global,338.08,,,1361.605,,1981-08-01
1981,8,0.16,NH,338.08,,,1361.605,,1981-08-01
1981,8,0.52,SH,338.08,,,1361.605,,1981-08-01
1981,9,0.14,Global,337.97,,,1361.4401,,1981-09-01
1981,9,0.14,NH,337.97,,,1361.4401,,1981-09-01
1981,9,0.15,SH,337.97,,,1361.4401,,1981-09-01
1981,10,0.12,Global,339.07,,,1361.5155,,1981-10-01
1981,10,0.23,NH,339.07,,,1361.5155,,1981-10-01
1981,10,0.01,SH,339.07,,,1361.5155,,1981-10-01
1981,11,0.23,Global,340.17,,,1361.5311,,1981-11-01
1981,11,0.35000000000000003,NH,340.17,,,1361.5311,,1981-11-01
1981,11,0.11,SH,340.17,,,1361.5311,,1981-11-01
1981,12,0.41000000000000003,Global,340.74,,,1361.5184,,1981-12-01
1981,12,0.54,NH,340.74,,,1361.5184,,1981-12-01
1981,12,0.27,SH,340.74,,,1361.5184,,1981-12-01
1982,1,0.04,Global,341.36,,,1361.4856,,1982-01-01
1982,1,-0.14,NH,341.36,,,1361.4856,,1982-01-01
1982,1,0.23,SH,341.36,,,1361.4856,,1982-01-01
1982,2,0.15,Global,341.95,,,1361.4845,,1982-02-01
1982,2,0.16,NH,341.95,,,1361.4845,,1982-02-01
1982,2,0.14,SH,341.95,,,1361.4845,,1982-02-01
1982,3,0.03,Global,342.23,,,1361.4881,,1982-03-01
1982,3,0.06,NH,342.23,,,1361.4881,,1982-03-01
1982,3,0.0,SH,342.23,,,1361.4881,,1982-03-01
1982,4,0.15,Global,342.52,,,1361.4724,,1982-04-01
1982,4,0.17,NH,342.52,,,1361.4724,,1982-04-01
1982,4,0.13,SH,342.52,,,1361.4724,,1982-04-01
1982,5,0.18,Global,342.37,,,1361.5207,,1982-05-01
1982,5,0.09,NH,342.37,,,1361.5207,,1982-05-01
1982,5,0.26,SH,342.37,,,1361.5207,,1982-05-01
1982,6,0.05,Global,341.49,,,1361.5747,,1982-06-01
1982,6,0.01,NH,341.49,,,1361.5747,,1982-06-01
1982,6,0.1,SH,341.49,,,1361.5747,,1982-06-01
1982,7,0.14,Global,339.75,,,1361.4269,,1982-07-01
1982,7,0.04,NH,339.75,,,1361.4269,,1982-07-01
1982,7,0.24,SH,339.75,,,1361.4269,,1982-07-01
1982,8,0.03,Global,338.11,,,1361.3759,,1982-08-01
1982,8,-0.07,NH,338.11,,,1361.3759,,1982-08-01
1982,8,0.14,SH,338.11,,,1361.3759,,1982-08-01
1982,9,0.13,Global,338.16,,,1361.4286,,1982-09-01
1982,9,0.06,NH,338.16,,,1361.4286,,1982-09-01
1982,9,0.22,SH,338.16,,,1361.4286,,1982-09-01
1982,10,0.13,Global,339.61,,,1361.5496,,1982-10-01
1982,10,0.0,NH,339.61,,,1361.5496,,1982-10-01
1982,10,0.26,SH,339.61,,,1361.5496,,1982-10-01
1982,11,0.17,Global,340.95,,,1361.3671,,1982-11-01
1982,11,-0.11,NH,340.95,,,1361.3671,,1982-11-01
1982,11,0.46,SH,340.95,,,1361.3671,,1982-11-01
1982,12,0.42,Global,341.77,,,1361.475,,1982-12-01
1982,12,0.38,NH,341.77,,,1361.475,,1982-12-01
1982,12,0.47000000000000003,SH,341.77,,,1361.475,,1982-12-01
1983,1,0.53,Global,342.37,,,1361.4618,,1983-01-01
1983,1,0.55,NH,342.37,,,1361.4618,,1983-01-01
1983,1,0.5,SH,342.37,,,1361.4618,,1983-01-01
1983,2,0.43,Global,342.74,,,1361.3342,,1983-02-01
1983,2,0.34,NH,342.74,,,1361.3342,,1983-02-01
1983,2,0.51,SH,342.74,,,1361.3342,,1983-02-01
1983,3,0.41000000000000003,Global,343.04,,,1361.3735,,1983-03-01
1983,3,0.42,NH,343.04,,,1361.3735,,1983-03-01
1983,3,0.41000000000000003,SH,343.04,,,1361.3735,,1983-03-01
1983,4,0.27,Global,343.51,,,1361.4089,,1983-04-01
1983,4,0.06,NH,343.51,,,1361.4089,,1983-04-01
1983,4,0.49,SH,343.51,,,1361.4089,,1983-04-01
1983,5,0.34,Global,343.84,,,1361.2901,,1983-05-01
1983,5,0.05,NH,343.84,,,1361.2901,,1983-05-01
1983,5,0.63,SH,343.84,,,1361.2901,,1983-05-01
1983,6,0.22,Global,343.5,,,1361.2798,,1983-06-01
1983,6,0.1,NH,343.5,,,1361.2798,,1983-06-01
1983,6,0.35000000000000003,SH,343.5,,,1361.2798,,1983-06-01
1983,7,0.18,Global,342.14,1625.97,,1361.2412,,1983-07-01
1983,7,0.2,NH,342.14,1625.97,,1361.2412,,1983-07-01
1983,7,0.18,SH,342.14,1625.97,,1361.2412,,1983-07-01
1983,8,0.35000000000000003,Global,340.62,1628.05,,1361.1993,,1983-08-01
1983,8,0.25,NH,340.62,1628.05,,1361.1993,,1983-08-01
1983,8,0.46,SH,340.62,1628.05,,1361.1993,,1983-08-01
1983,9,0.37,Global,340.53,1638.42,,1361.1966,,1983-09-01
1983,9,0.25,NH,340.53,1638.42,,1361.1966,,1983-09-01
1983,9,0.49,SH,340.53,1638.42,,1361.1966,,1983-09-01
1983,10,0.17,Global,341.75,1644.81,,1361.1465,,1983-10-01
1983,10,0.12,NH,341.75,1644.81,,1361.1465,,1983-10-01
1983,10,0.22,SH,341.75,1644.81,,1361.1465,,1983-10-01
1983,11,0.3,Global,342.83,1642.61,,1361.1875,,1983-11-01
1983,11,0.49,NH,342.83,1642.61,,1361.1875,,1983-11-01
1983,11,0.12,SH,342.83,1642.61,,1361.1875,,1983-11-01
1983,12,0.16,Global,343.49,1639.53,,1361.125,,1983-12-01
1983,12,0.11,NH,343.49,1639.53,,1361.125,,1983-12-01
1983,12,0.22,SH,343.49,1639.53,,1361.125,,1983-12-01
1984,1,0.31,Global,344.32,1638.74,,1361.1526,,1984-01-01
1984,1,0.33,NH,344.32,1638.74,,1361.1526,,1984-01-01
1984,1,0.28,SH,344.32,1638.74,,1361.1526,,1984-01-01
1984,2,0.14,Global,344.82,1638.82,,1361.0401,,1984-02-01
1984,2,0.02,NH,344.82,1638.82,,1361.0401,,1984-02-01
1984,2,0.25,SH,344.82,1638.82,,1361.0401,,1984-02-01
1984,3,0.26,Global,344.96,1640.86,,1361.1112,,1984-03-01
1984,3,0.18,NH,344.96,1640.86,,1361.1112,,1984-03-01
1984,3,0.34,SH,344.96,1640.86,,1361.1112,,1984-03-01
1984,4,0.05,Global,345.19,1643.97,,1361.1128,,1984-04-01
1984,4,-0.07,NH,345.19,1643.97,,1361.1128,,1984-04-01
1984,4,0.18,SH,345.19,1643.97,,1361.1128,,1984-04-01
1984,5,0.33,Global,345.33,1643.15,,1360.9478,,1984-05-01
1984,5,0.23,NH,345.33,1643.15,,1360.9478,,1984-05-01
1984,5,0.42,SH,345.33,1643.15,,1360.9478,,1984-05-01
1984,6,0.02,Global,344.57,1639.74,,1361.0425,,1984-06-01
1984,6,0.09,NH,344.57,1639.74,,1361.0425,,1984-06-01
1984,6,-0.03,SH,344.57,1639.74,,1361.0425,,1984-06-01
1984,7,0.19,Global,343.2,1637.99,,1361.0614,,1984-07-01
1984,7,0.09,NH,343.2,1637.99,,1361.0614,,1984-07-01
1984,7,0.3,SH,343.2,1637.99,,1361.0614,,1984-07-01
1984,8,0.19,Global,342.21,1641.69,,1360.9157,,1984-08-01
1984,8,0.05,NH,342.21,1641.69,,1360.9157,,1984-08-01
1984,8,0.33,SH,342.21,1641.69,,1360.9157,,1984-08-01
1984,9,0.21,Global,342.13,1650.61,,1361.0361,,1984-09-01
1984,9,-0.04,NH,342.13,1650.61,,1361.0361,,1984-09-01
1984,9,0.46,SH,342.13,1650.61,,1361.0361,,1984-09-01
1984,10,0.13,Global,342.99,1654.6,,1360.9498,,1984-10-01
1984,10,0.08,NH,342.99,1654.6,,1360.9498,,1984-10-01
1984,10,0.19,SH,342.99,1654.6,,1360.9498,,1984-10-01
1984,11,0.06,Global,344.16,1653.79,,1360.8701,,1984-11-01
1984,11,-0.1,NH,344.16,1653.79,,1360.8701,,1984-11-01
1984,11,0.23,SH,344.16,1653.79,,1360.8701,,1984-11-01
1984,12,-0.05,Global,345.0,1656.19,,1360.8793,,1984-12-01
1984,12,-0.42,NH,345.0,1656.19,,1360.8793,,1984-12-01
1984,12,0.33,SH,345.0,1656.19,,1360.8793,,1984-12-01
1985,1,0.22,Global,345.35,1655.6,,1360.8871,,1985-01-01
1985,1,0.07,NH,345.35,1655.6,,1360.8871,,1985-01-01
1985,1,0.36,SH,345.35,1655.6,,1360.8871,,1985-01-01
1985,2,-0.04,Global,345.8,1652.25,,1360.8403,,1985-02-01
1985,2,-0.3,NH,345.8,1652.25,,1360.8403,,1985-02-01
1985,2,0.22,SH,345.8,1652.25,,1360.8403,,1985-02-01
1985,3,0.17,Global,346.64,1654.61,,1360.8411,,1985-03-01
1985,3,0.0,NH,346.64,1654.61,,1360.8411,,1985-03-01
1985,3,0.34,SH,346.64,1654.61,,1360.8411,,1985-03-01
1985,4,0.12,Global,346.94,1658.19,,1360.7463,,1985-04-01
1985,4,-0.04,NH,346.94,1658.19,,1360.7463,,1985-04-01
1985,4,0.27,SH,346.94,1658.19,,1360.7463,,1985-04-01
1985,5,0.14,Global,346.78,1655.88,,1360.7794,,1985-05-01
1985,5,0.09,NH,346.78,1655.88,,1360.7794,,1985-05-01
1985,5,0.2,SH,346.78,1655.88,,1360.7794,,1985-05-01
1985,6,0.15,Global,346.26,1650.06,,1360.6793,,1985-06-01
1985,6,0.0,NH,346.26,1650.06,,1360.6793,,1985-06-01
1985,6,0.29,SH,346.26,1650.06,,1360.6793,,1985-06-01
1985,7,0.04,Global,344.92,1646.81,,1360.7241,,1985-07-01
1985,7,-0.08,NH,344.92,1646.81,,1360.7241,,1985-07-01
1985,7,0.15,SH,344.92,1646.81,,1360.7241,,1985-07-01
1985,8,0.16,Global,343.41,1652.24,,1360.6648,,1985-08-01
1985,8,-0.02,NH,343.41,1652.24,,1360.6648,,1985-08-01
1985,8,0.34,SH,343.41,1652.24,,1360.6648,,1985-08-01
1985,9,0.13,Global,343.37,1662.48,,1360.6541,,1985-09-01
1985,9,0.02,NH,343.37,1662.48,,1360.6541,,1985-09-01
1985,9,0.23,SH,343.37,1662.48,,1360.6541,,1985-09-01
1985,10,0.11,Global,344.64,1667.5,,1360.7344,,1985-10-01
1985,10,0.02,NH,344.64,1667.5,,1360.7344,,1985-10-01
1985,10,0.21,SH,344.64,1667.5,,1360.7344,,1985-10-01
1985,11,0.05,Global,345.79,1666.81,,1360.7095,,1985-11-01
1985,11,0.02,NH,345.79,1666.81,,1360.7095,,1985-11-01
1985,11,0.08,SH,345.79,1666.81,,1360.7095,,1985-11-01
1985,12,0.13,Global,346.55,1666.05,,1360.6686,,1985-12-01
1985,12,0.16,NH,346.55,1666.05,,1360.6686,,1985-12-01
1985,12,0.11,SH,346.55,1666.05,,1360.6686,,1985-12-01
1986,1,0.26,Global,347.11,1666.29,,1360.5675,,1986-01-01
1986,1,0.36,NH,347.11,1666.29,,1360.5675,,1986-01-01
1986,1,0.15,SH,347.11,1666.29,,1360.5675,,1986-01-01
1986,2,0.37,Global,347.34,1666.93,,1360.5912,,1986-02-01
1986,2,0.31,NH,347.34,1666.93,,1360.5912,,1986-02-01
1986,2,0.42,SH,347.34,1666.93,,1360.5912,,1986-02-01
1986,3,0.3,Global,347.71,1669.26,,1360.6534,,1986-03-01
1986,3,0.26,NH,347.71,1669.26,,1360.6534,,1986-03-01
1986,3,0.34,SH,347.71,1669.26,,1360.6534,,1986-03-01
1986,4,0.22,Global,348.22,1670.8,,1360.5865,,1986-04-01
1986,4,0.15,NH,348.22,1670.8,,1360.5865,,1986-04-01
1986,4,0.29,SH,348.22,1670.8,,1360.5865,,1986-04-01
1986,5,0.21,Global,348.32,1668.45,,1360.683,,1986-05-01
1986,5,0.19,NH,348.32,1668.45,,1360.683,,1986-05-01
1986,5,0.23,SH,348.32,1668.45,,1360.683,,1986-05-01
1986,6,0.12,Global,347.76,1664.77,,1360.5752,,1986-06-01
1986,6,0.14,NH,347.76,1664.77,,1360.5752,,1986-06-01
1986,6,0.1,SH,347.76,1664.77,,1360.5752,,1986-06-01
1986,7,0.11,Global,346.29,1662.33,,1360.5548,,1986-07-01
1986,7,-0.02,NH,346.29,1662.33,,1360.5548,,1986-07-01
1986,7,0.25,SH,346.29,1662.33,,1360.5548,,1986-07-01
1986,8,0.15,Global,344.92,1664.37,,1360.5204,,1986-08-01
1986,8,0.04,NH,344.92,1664.37,,1360.5204,,1986-08-01
1986,8,0.27,SH,344.92,1664.37,,1360.5204,,1986-08-01
1986,9,0.03,Global,344.86,1672.57,,1360.5342,,1986-09-01
1986,9,-0.02,NH,344.86,1672.57,,1360.5342,,1986-09-01
1986,9,0.09,SH,344.86,1672.57,,1360.5342,,1986-09-01
1986,10,0.15,Global,346.03,1678.68,,1360.5126,,1986-10-01
1986,10,0.09,NH,346.03,1678.68,,1360.5126,,1986-10-01
1986,10,0.22,SH,346.03,1678.68,,1360.5126,,1986-10-01
1986,11,0.1,Global,347.3,1678.98,,1360.5495,,1986-11-01
1986,11,0.03,NH,347.3,1678.98,,1360.5495,,1986-11-01
1986,11,0.17,SH,347.3,1678.98,,1360.5495,,1986-11-01
1986,12,0.13,Global,347.76,1679.12,,1360.5569,,1986-12-01
1986,12,0.06,NH,347.76,1679.12,,1360.5569,,1986-12-01
1986,12,0.2,SH,347.76,1679.12,,1360.5569,,1986-12-01
1987,1,0.31,Global,348.01,1679.42,,1360.4658,,1987-01-01
1987,1,0.24,NH,348.01,1679.42,,1360.4658,,1987-01-01
1987,1,0.38,SH,348.01,1679.42,,1360.4658,,1987-01-01
1987,2,0.43,Global,348.57,1679.04,,1360.4357,,1987-02-01
1987,2,0.5,NH,348.57,1679.04,,1360.4357,,1987-02-01
1987,2,0.35000000000000003,SH,348.57,1679.04,,1360.4357,,1987-02-01
1987,3,0.18,Global,349.29,1680.01,,1360.4088,,1987-03-01
1987,3,0.0,NH,349.29,1680.01,,1360.4088,,1987-03-01
1987,3,0.37,SH,349.29,1680.01,,1360.4088,,1987-03-01
1987,4,0.24,Global,349.98,1681.36,,1360.5254,,1987-04-01
1987,4,0.07,NH,349.98,1681.36,,1360.5254,,1987-04-01
1987,4,0.42,SH,349.98,1681.36,,1360.5254,,1987-04-01
1987,5,0.25,Global,350.26,1681.86,,1360.4454,,1987-05-01
1987,5,0.23,NH,350.26,1681.86,,1360.4454,,1987-05-01
1987,5,0.29,SH,350.26,1681.86,,1360.4454,,1987-05-01
1987,6,0.35000000000000003,Global,349.46,1679.98,,1360.3946,,1987-06-01
1987,6,0.16,NH,349.46,1679.98,,1360.3946,,1987-06-01
1987,6,0.53,SH,349.46,1679.98,,1360.3946,,1987-06-01
1987,7,0.4,Global,347.84,1675.98,,1360.5245,,1987-07-01
1987,7,0.25,NH,347.84,1675.98,,1360.5245,,1987-07-01
1987,7,0.55,SH,347.84,1675.98,,1360.5245,,1987-07-01
1987,8,0.24,Global,346.61,1677.19,,1360.6337,,1987-08-01
1987,8,0.27,NH,346.61,1677.19,,1360.6337,,1987-08-01
1987,8,0.24,SH,346.61,1677.19,,1360.6337,,1987-08-01
1987,9,0.35000000000000003,Global,346.7,1685.58,,1360.5138,,1987-09-01
1987,9,0.39,NH,346.7,1685.58,,1360.5138,,1987-09-01
1987,9,0.32,SH,346.7,1685.58,,1360.5138,,1987-09-01
1987,10,0.32,Global,347.97,1691.55,,1360.5622,,1987-10-01
1987,10,0.22,NH,347.97,1691.55,,1360.5622,,1987-10-01
1987,10,0.44,SH,347.97,1691.55,,1360.5622,,1987-10-01
1987,11,0.29,Global,349.25,1691.19,,1360.5316,,1987-11-01
1987,11,0.1,NH,349.25,1691.19,,1360.5316,,1987-11-01
1987,11,0.49,SH,349.25,1691.19,,1360.5316,,1987-11-01
1987,12,0.46,Global,350.21,1690.51,,1360.5309,,1987-12-01
1987,12,0.5,NH,350.21,1690.51,,1360.5309,,1987-12-01
1987,12,0.42,SH,350.21,1690.51,,1360.5309,,1987-12-01
1988,1,0.56,Global,350.92,1691.98,,1360.5911,,1988-01-01
1988,1,0.59,NH,350.92,1691.98,,1360.5911,,1988-01-01
1988,1,0.54,SH,350.92,1691.98,,1360.5911,,1988-01-01
1988,2,0.44,Global,351.47,1692.54,,1360.5411,,1988-02-01
1988,2,0.46,NH,351.47,1692.54,,1360.5411,,1988-02-01
1988,2,0.42,SH,351.47,1692.54,,1360.5411,,1988-02-01
1988,3,0.51,Global,351.85,1691.29,,1360.5804,,1988-03-01
1988,3,0.47000000000000003,NH,351.85,1691.29,,1360.5804,,1988-03-01
1988,3,0.56,SH,351.85,1691.29,,1360.5804,,1988-03-01
1988,4,0.42,Global,352.3,1690.06,,1360.5955,,1988-04-01
1988,4,0.44,NH,352.3,1690.06,,1360.5955,,1988-04-01
1988,4,0.41000000000000003,SH,352.3,1690.06,,1360.5955,,1988-04-01
1988,5,0.44,Global,352.46,1689.1,,1360.5593,,1988-05-01
1988,5,0.43,NH,352.46,1689.1,,1360.5593,,1988-05-01
1988,5,0.45,SH,352.46,1689.1,,1360.5593,,1988-05-01
1988,6,0.4,Global,351.76,1687.19,,1360.6566,,1988-06-01
1988,6,0.4,NH,351.76,1687.19,,1360.6566,,1988-06-01
1988,6,0.4,SH,351.76,1687.19,,1360.6566,,1988-06-01
1988,7,0.33,Global,350.27,1686.02,,1360.6134,,1988-07-01
1988,7,0.42,NH,350.27,1686.02,,1360.6134,,1988-07-01
1988,7,0.24,SH,350.27,1686.02,,1360.6134,,1988-07-01
1988,8,0.39,Global,349.09,1689.44,,1360.6003,,1988-08-01
1988,8,0.26,NH,349.09,1689.44,,1360.6003,,1988-08-01
1988,8,0.53,SH,349.09,1689.44,,1360.6003,,1988-08-01
1988,9,0.37,Global,349.27,1696.11,,1360.6818,,1988-09-01
1988,9,0.26,NH,349.27,1696.11,,1360.6818,,1988-09-01
1988,9,0.47000000000000003,SH,349.27,1696.11,,1360.6818,,1988-09-01
1988,10,0.37,Global,350.44,1701.14,,1360.6276,,1988-10-01
1988,10,0.23,NH,350.44,1701.14,,1360.6276,,1988-10-01
1988,10,0.51,SH,350.44,1701.14,,1360.6276,,1988-10-01
1988,11,0.12,Global,351.62,1702.84,,1360.6923,,1988-11-01
1988,11,0.05,NH,351.62,1702.84,,1360.6923,,1988-11-01
1988,11,0.18,SH,351.62,1702.84,,1360.6923,,1988-11-01
1988,12,0.29,Global,352.47,1701.9,,1360.7095,,1988-12-01
1988,12,0.43,NH,352.47,1701.9,,1360.7095,,1988-12-01
1988,12,0.15,SH,352.47,1701.9,,1360.7095,,1988-12-01
1989,1,0.12,Global,353.01,1700.55,,1360.784,,1989-01-01
1989,1,0.08,NH,353.01,1700.55,,1360.784,,1989-01-01
1989,1,0.16,SH,353.01,1700.55,,1360.784,,1989-01-01
1989,2,0.29,Global,353.47,1701.12,,1360.7737,,1989-02-01
1989,2,0.39,NH,353.47,1701.12,,1360.7737,,1989-02-01
1989,2,0.19,SH,353.47,1701.12,,1360.7737,,1989-02-01
1989,3,0.36,Global,354.01,1702.49,,1360.7696,,1989-03-01
1989,3,0.45,NH,354.01,1702.49,,1360.7696,,1989-03-01
1989,3,0.25,SH,354.01,1702.49,,1360.7696,,1989-03-01
1989,4,0.29,Global,354.38,1703.58,,1360.8332,,1989-04-01
1989,4,0.32,NH,354.38,1703.58,,1360.8332,,1989-04-01
1989,4,0.25,SH,354.38,1703.58,,1360.8332,,1989-04-01
1989,5,0.17,Global,354.19,1703.36,,1360.8837,,1989-05-01
1989,5,0.22,NH,354.19,1703.36,,1360.8837,,1989-05-01
1989,5,0.12,SH,354.19,1703.36,,1360.8837,,1989-05-01
1989,6,0.15,Global,353.27,1700.21,,1360.8644,,1989-06-01
1989,6,0.24,NH,353.27,1700.21,,1360.8644,,1989-06-01
